"<span class=""noQuotes"">Good Experience overall</span>","<span class=""noQuotes"">Poor</span>","<span class=""noQuotes"">Excellent stay and supreb staff</span>","<span class=""noQuotes"">Excellent service</span>","<span class=""noQuotes"">Excellent</span>","<span class=""noQuotes"">Great service</span>","<span class=""noQuotes"">Wonderful Stay in Trident BKC</span>","<span class=""noQuotes"">Hotel Property is very good and Staff is very nice</span>","<span class=""noQuotes"">Comfortable Stay!</span>","<span class=""noQuotes"">Fantastic Hospitality.</span>"
0.055499999999999994
0.054000000000000006
